-2,03799026489258E+0002	-4,82391967773438E+0001
-2,44070678710938E+0002	-8,33975830078125E+0001
-3,46580383300781E+0002	-5,41877136230469E+0001
-3,53902496337891E+0002	 3,34123039245605E+0001
-4,32005096435547E+0002	-5,41877136230469E+0001
-4,52751129150391E+0002	-8,57947463989258E+0001
-3,42919311523438E+0002	-6,25333900451660E+0001
-1,86714065551758E+0002	-3,03640594482422E+0001
-9,88486251831055E+0001	-8,22137985229492E+0001
 1,70849475860596E+0001	-7,69459581375122E+0000
 5,49159049987793E+0001	-8,57947463989258E+0001
 1,34238876342773E+0002	-5,83605499267578E+0001
 8,66450958251953E+0001	-5,54010925292969E+0001
 8,17636795043945E+0001	-1,48564891815186E+0001
 1,91595489501953E+0002	-2,79668960571289E+0001
 1,52544174194336E+0002	-5,65848770141602E+0001
 2,57494567871094E+0002	-3,52175736427307E+0000
 2,83121978759766E+0002	-1,48564891815186E+0001
 2,75799865722656E+0002	-6,85114974975586E+0001
 2,94105163574219E+0002	 4,82391977310181E+0000
 3,20952941894531E+0002	-9,17432632446289E+0001
 4,29564392089844E+0002	-2,14264907836914E+0001
 3,01427307128906E+0002	-5,54010925292969E+0001
 3,28275054931641E+0002	-6,01658210754395E+0001
 3,68546722412109E+0002	-9,94970474243164E+0001
 3,11190124511719E+0002	-7,56437988281250E+0001
 2,57494567871094E+0002	-9,47323150634766E+0001
 2,07460083007813E+0002	-1,20361236572266E+0002
 3,05088348388672E+0002	-8,63866348266602E+0001
 2,61155639648438E+0002	-1,34063537597656E+0002
 2,63596343994141E+0002	-8,99675827026367E+0001
 2,28206085205078E+0002	-1,02486099243164E+0002
 3,36817535400391E+0002	-4,88310890197754E+0001
 3,11190124511719E+0002	-1,16780288696289E+0002
 2,37968917846680E+0002	-8,52028503417969E+0001
 1,72069824218750E+0002	-3,98935203552246E+0001
 4,88141365051270E+0001	-1,14412719726563E+0002
 2,68477745056152E+0001	-3,09559516906738E+0001
-4,14920158386230E+0001	-5,48092002868652E+0001
-1,09831809997559E+0002	-4,94229812622070E+0001
-2,70918457031250E+0002	-4,70554122924805E+0001
-3,51461791992188E+0002	-1,15004615783691E+0002
-3,86852020263672E+0002	-7,44600143432617E+0001
-3,83190979003906E+0002	-3,27316284179688E+0001
-3,78309570312500E+0002	-2,73750057220459E+0001
-3,84411315917969E+0002	-6,61143341064453E+0001
-5,07667022705078E+0002	-6,91033935546875E+0001
-4,79598876953125E+0002	-2,20183830261230E+0001
-4,01496276855469E+0002	-4,70554122924805E+0001
-3,42919311523438E+0002	-6,19414978027344E+0001
-1,80612304687500E+0002	-1,06658935546875E+0002
 1,95256538391113E+0001	-7,69459581375122E+0000
 1,78171600341797E+0002	 1,31400022506714E+0001
 3,06308715820313E+0002	-5,06363601684570E+0001
 4,41767944335938E+0002	-2,43859500885010E+0001
 5,22311279296875E+0002	 1,79343280792236E+0001
 7,05364257812500E+0002	-8,93756942749023E+0001
 7,16347473144531E+0002	-9,53242034912109E+0001
 7,23669555664063E+0002	-6,67062301635742E+0001
 6,17498840332031E+0002	-1,05445556640625E+0002
 5,80888244628906E+0002	-8,16219100952148E+0001
 5,65023620605469E+0002	-5,18201446533203E+0001
 5,02785614013672E+0002	-8,99675827026367E+0001
 5,11328094482422E+0002	-1,51938674926758E+0002
 4,47869689941406E+0002	-1,68630035400391E+0002
 5,71125427246094E+0002	-7,62652816772461E+0001
 5,35735168457031E+0002	-9,05594787597656E+0001
 4,13699798583984E+0002	-1,20953132629395E+0002
 3,39258239746094E+0002	-1,47765838623047E+0002
 2,42850326538086E+0002	-4,88310890197754E+0001
 1,47662765502930E+0002	-7,68571777343750E+0001
-3,66106033325195E+0001	-3,57206840515137E+0001
-2,06239730834961E+0002	-1,23942184448242E+0002
-2,86783050537109E+0002	-8,75704193115234E+0001
-3,64885681152344E+0002	-1,14412719726563E+0002
-5,14989135742188E+0002	-1,06067047119141E+0002
-5,40616577148438E+0002	-2,43859500885010E+0001
-6,15058105468750E+0002	-9,94970474243164E+0001
-5,27192687988281E+0002	-1,12015563964844E+0002
-3,44139648437500E+0002	-4,94229812622070E+0001
-1,89154785156250E+0002	-8,39894714355469E+0001
-1,36679580688477E+0002	-2,79668960571289E+0001
-3,78309555053711E+0001	-8,04381256103516E+0001
-9,76282691955566E+0000	-1,01272720336914E+0002
 1,01289337158203E+0002	-8,87837982177734E+0001
 2,09900787353516E+0002	-2,02131118774414E+0001
 2,42850326538086E+0002	-4,52501449584961E+0001
 2,48952102661133E+0002	-4,58420372009277E+0001
 1,89154785156250E+0002	-9,70998840332031E+0001
 2,09900787353516E+0002	-4,16691970825195E+0001
 9,88486251831055E+0001	-1,90293273925781E+0001
-7,32212066650391E+0001	-4,40663604736328E+0001
-1,81832656860352E+0002	-2,61912212371826E+0001
-2,91664459228516E+0002	-1,20361236572266E+0002
-2,69698089599609E+0002	-3,51287918090820E+0001
-2,25765380859375E+0002	-4,64635238647461E+0001
-2,36748565673828E+0002	-6,37467689514160E+0001
-3,79529907226563E+0002	-8,10300140380859E+0001
-4,94243133544922E+0002	-5,00148735046387E+0001
-5,07667022705078E+0002	-4,70554122924805E+0001
-3,36817535400391E+0002	 9,58865070343018E+0000
-2,57494567871094E+0002	-5,41877136230469E+0001
-2,51392807006836E+0002	-1,28706909179688E+0002
-3,69767089843750E+0002	 2,14856796264648E+0001
-2,62375976562500E+0002	-7,26843338012695E+0001
-3,66106033325195E+0001	-9,65079879760742E+0001
 1,12272514343262E+0002	-7,98166351318359E+0001
 2,34307861328125E+0002	-3,63125724792480E+0001
 2,68477752685547E+0002	-3,87097358703613E+0001
 4,84480316162109E+0002	-1,54483814239502E+0001
 4,44208648681641E+0002	-2,08345985412598E+0001
 5,62582946777344E+0002	-6,43386611938477E+0001
 4,86921020507813E+0002	-5,12282524108887E+0001
 5,11328094482422E+0002	-1,30808134078979E+0001
 4,66175018310547E+0002	-5,06363601684570E+0001
 3,51461791992188E+0002	-8,69785308837891E+0001
 2,52613159179688E+0002	-7,62652816772461E+0001
 1,34238876342773E+0002	-7,32762298583984E+0001
 2,44070682525635E+0001	 1,25481100082397E+0001
 4,88141345977783E+0000	-5,00148735046387E+0001
 1,06170745849609E+0002	-4,76473045349121E+0001
 1,89154785156250E+0002	-7,14709625244141E+0001
 1,95256546020508E+0002	-8,16219100952148E+0001
 9,15265045166016E+0001	-5,30039291381836E+0001
 7,07804946899414E+0001	-2,32021656036377E+0001
 1,14713218688965E+0002	-6,96952819824219E+0001
 1,61086654663086E+0002	-6,96952819824219E+0001
 1,42781356811523E+0002	-4,40663604736328E+0001
 4,63734283447266E+0001	-4,58420372009277E+0001
-1,20814987182617E+0002	-2,08345985412598E+0001
-3,00206939697266E+0002	-3,98935203552246E+0001
-5,71125427246094E+0002	-1,30808134078979E+0001
-6,62651916503906E+0002	-7,69459581375122E+0000
-5,49159057617188E+0002	 9,58865070343018E+0000
-4,93022766113281E+0002	-4,46582527160645E+0001
-4,97904205322266E+0002	 3,61054110527039E+0000
-5,05226318359375E+0002	-3,93016281127930E+0001
-5,61362548828125E+0002	-4,04854125976563E+0001
-4,27123687744141E+0002	-1,06836509704590E+0001
-3,17291900634766E+0002	-3,74963569641113E+0001
-1,95256538391113E+0001	-6,31252822875977E+0001
 1,42781356811523E+0002	-2,67831134796143E+0001
 2,74579528808594E+0002	-1,20361236572266E+0002
 4,23462646484375E+0002	-4,88310890197754E+0001
 3,80750274658203E+0002	-8,31608295440674E+0000
 5,19870544433594E+0002	 1,49452733993530E+0001
 4,99124542236328E+0002	-3,57206840515137E+0001
 4,66175018310547E+0002	-6,37467689514160E+0001
 4,64954650878906E+0002	-2,67831134796143E+0001
 5,04005950927734E+0002	-7,56437988281250E+0001
 4,85700653076172E+0002	-8,46109619140625E+0001
 3,68546722412109E+0002	 1,79343280792236E+0001
 3,73428131103516E+0002	 4,82391977310181E+0000
 2,74579528808594E+0002	-8,10300140380859E+0001
 1,36679580688477E+0002	-6,07577133178711E+0001
 3,17291889190674E+0001	-7,20924453735352E+0001
-5,49159049987793E+0001	-6,55224456787109E+0001
-1,33018524169922E+0002	-5,83605499267578E+0001
-2,63596343994141E+0002	-3,39450073242188E+0001
-3,45360015869141E+0002	-2,20183830261230E+0001
