 3,72189559936523E+0001	-5,53160827636719E+0002
 5,80479125976563E+0001	-3,64249053955078E+0002
 5,15175209045410E+0001	-2,25110443115234E+0002
 8,72852783203125E+0001	-1,15383239746094E+0002
 7,47366867065430E+0001	-5,88228302001953E+0001
 3,24385375976563E+0001	 1,13120822906494E+0001
 8,31024169921875E+0001	 1,43663452148438E+0002
 1,45546607971191E+0001	 1,41401031494141E+0002
 7,11940612792969E+0001	 1,73074859619141E+0002
 2,28777065277100E+0001	 1,60631576538086E+0002
 6,10356712341309E+0001	 2,29635269165039E+0002
 1,14089759826660E+0002	 1,99092651367188E+0002
 4,13591384887695E+0001	 1,87780563354492E+0002
 1,81399726867676E+0001	 1,76468490600586E+0002
 6,78648376464844E+0000	 2,14929565429688E+0002
 1,00388740539551E+0002	 2,39816146850586E+0002
 9,91936416625977E+0001	 2,12667144775391E+0002
 1,00986297607422E+0002	 1,74206069946289E+0002
 7,59317932128906E+0001	 2,26241653442383E+0002
 1,29583435058594E+0002	 1,57237945556641E+0002
 1,34961395263672E+0002	 1,19908073425293E+0002
 1,05169158935547E+0002	 1,78730911254883E+0002
 9,62058792114258E+0001	 1,80993316650391E+0002
 6,28283309936523E+0001	 1,95699020385742E+0002
 5,92430152893066E+0001	 1,79862106323242E+0002
 1,05766708374023E+0002	 2,18323196411133E+0002
 4,55420036315918E+0001	 1,86649368286133E+0002
 7,47366867065430E+0001	 2,26241653442383E+0002
 7,65293426513672E+0001	 2,68096343994141E+0002
 6,70111923217773E+0001	 2,59046691894531E+0002
 5,68528099060059E+0001	 2,40947357177734E+0002
 3,24385375976563E+0001	 3,28050384521484E+0002
 7,71268920898438E+0001	 3,26919189453125E+0002
 5,68528099060059E+0001	 2,11535949707031E+0002
 2,70605716705322E+0001	 2,68096343994141E+0002
 2,88532276153564E+0001	 2,14929565429688E+0002
 5,15175209045410E+0001	 2,22848022460938E+0002
 5,86454658508301E+0001	 1,78730911254883E+0002
 6,52185363769531E+0001	 5,88228302001953E+0001
 9,50107727050781E+0001	 1,13120822906494E+0001
 6,76087417602539E+0001	-5,20355796813965E+0001
 1,27193222045898E+0002	-1,21039283752441E+0002
 1,33168746948242E+0002	-1,94567825317383E+0002
 1,70131607055664E+0002	-1,45925857543945E+0002
 7,77244491577148E+0001	-1,19908073425293E+0002
 1,56430587768555E+0002	-8,25782012939453E+0001
 1,42089340209961E+0002	-4,52483320236206E+0000
 9,97911911010742E+0001	 1,08595993041992E+0002
 9,32181167602539E+0001	 7,46597442626953E+0001
 7,77244491577148E+0001	 1,19908073425293E+0002
 8,60901794433594E+0001	 7,80533676147461E+0001
 1,08711791992188E+0002	 8,59718246459961E+0001
 9,08279113769531E+0001	 2,71489982604980E+0001
 4,79322090148926E+0001	 1,24432907104492E+0001
 5,33101768493652E+0001	-1,21039283752441E+0002
 6,88038482666016E+0001	-1,59500366210938E+0002
 9,44132232666016E+0001	-1,64025192260742E+0002
 1,79052200317383E+0002	-7,91845779418945E+0001
 5,21150741577148E+0001	-1,25564117431641E+0002
 1,84430175781250E+0002	-7,80533676147461E+0001
 1,46869750976563E+0002	-7,12661209106445E+0001
 6,10356712341309E+0001	 9,04966640472412E+0000
 6,70111923217773E+0001	 7,35285339355469E+0001
 7,89195556640625E+0001	 1,33482574462891E+0002
 1,09309341430664E+0002	 1,97961441040039E+0002
 1,18870170593262E+0002	 1,35744995117188E+0002
 9,62058792114258E+0001	 9,61527023315430E+0001
 8,42975234985352E+0001	 1,30088943481445E+0002
 1,64156082153320E+0002	 1,28957733154297E+0002
 1,08711791992188E+0002	 1,88911773681641E+0002
 1,09309341430664E+0002	 2,20585601806641E+0002
 9,74009857177734E+0001	 1,96830230712891E+0002
 8,13097610473633E+0001	 2,61309112548828E+0002
 1,28985870361328E+0002	 2,38684936523438E+0002
 1,24803009033203E+0002	 2,86195678710938E+0002
 6,04381217956543E+0001	 1,48188278198242E+0002
 1,31973632812500E+0002	 9,27590789794922E+0001
 1,14089759826660E+0002	 1,22170494079590E+0002
 6,82062988281250E+0001	 1,24432907104492E+0002
 1,45077102661133E+0002	 1,45925857543945E+0002
 9,62058792114258E+0001	 2,30766479492188E+0002
 1,39144256591797E+0002	 2,60177886962891E+0002
 6,16332244873047E+0001	 1,53844329833984E+0002
 8,90352554321289E+0001	 1,59500366210938E+0002
 5,51028366088867E+0001	 1,17645660400391E+0002
 7,65293426513672E+0001	 4,07234954833984E+0001
 9,20230178833008E+0001	 9,72839126586914E+0001
 8,96328048706055E+0001	 3,39362487792969E+0001
 8,72852783203125E+0001	-8,82342453002930E+0001
 3,72189559936523E+0001	-2,72621185302734E+0002
 1,31376083374023E+0002	-3,23525573730469E+0002
 9,68034286499023E+0001	-3,85742004394531E+0002
 1,40296676635742E+0002	-3,95922882080078E+0002
 1,11101997375488E+0002	-5,04518890380859E+0002
 1,55833038330078E+0002	-6,10852478027344E+0002
 1,40894241333008E+0002	-6,53838378906250E+0002
 1,30180984497070E+0002	-6,27820556640625E+0002
 7,83219985961914E+0001	-6,36870239257813E+0002
 4,01640319824219E+0001	-7,00217895507813E+0002
 1,59375671386719E+0002	-7,21710876464844E+0002
 1,80844863891602E+0002	-7,29629333496094E+0002
 1,18870170593262E+0002	-8,33700500488281E+0002
 1,11699546813965E+0002	-9,02704162597656E+0002
 4,97248649597168E+0001	-1,06220458984375E+0003
 6,70111923217773E+0001	-1,07804150390625E+0003
 1,05766708374023E+0002	-8,92523315429688E+0002
 1,12894653320313E+0002	-8,56324645996094E+0002
 1,17675071716309E+0002	-7,03611511230469E+0002
 1,15284858703613E+0002	-6,01802795410156E+0002
 1,43881988525391E+0002	-6,31214233398438E+0002
 5,62552566528320E+0001	-4,76238677978516E+0002
 1,08114234924316E+0002	-3,47280944824219E+0002
 1,32571182250977E+0002	-1,80993316650391E+0002
 6,99989547729492E+0001	-1,93436614990234E+0002
 7,71268920898438E+0001	-2,01355072021484E+0002
 9,26205673217773E+0001	-1,62893981933594E+0002
 7,29440307617188E+0001	-1,64025192260742E+0002
