 4,11543151855469E+0002	 6,08577209472656E+0002
 3,37576446533203E+0002	 8,07123535156250E+0002
 3,56127197265625E+0002	 9,40026794433594E+0002
 3,00711242675781E+0002	 1,02346002197266E+0003
 1,10477416992188E+0002	 1,06275073242188E+0003
-3,07209930419922E+0001	 1,05323718261719E+0003
-3,14417541503906E+0002	 8,58971984863281E+0002
-4,86100616455078E+0002	 8,58306030273438E+0002
-6,84605468750000E+0002	 7,56416687011719E+0002
-8,87245910644531E+0002	 5,85935119628906E+0002
-7,84803222656250E+0002	 4,32768127441406E+0002
-6,85787048339844E+0002	 2,92729736328125E+0002
-5,08196105957031E+0002	 2,66472534179688E+0002
-2,54275283813477E+0002	 1,54974563598633E+0002
-1,68492828369141E+0002	 3,51998710632324E+0001
 3,17844104766846E+0001	-9,71326141357422E+0001
-2,24499549865723E+0001	-1,40038406372070E+0002
-2,24499549865723E+0001	-1,33474105834961E+0002
 6,16782989501953E+0001	-1,18918485641479E+0001
-4,14733390808105E+0001	-8,27672672271729E+0000
-6,29780349731445E+0001	 1,72289093017578E+0002
-1,38008148193359E+0002	 2,56959045410156E+0002
-2,25681137084961E+0002	 2,76651947021484E+0002
-2,51321350097656E+0002	 2,88543792724609E+0002
-3,59790069580078E+0002	 2,23566741943359E+0002
-5,36199462890625E+0002	 2,86355705261230E+0001
-6,36278991699219E+0002	-3,24219360351563E+0002
-7,59162963867188E+0002	-4,35051361083984E+0002
-8,75311950683594E+0002	-4,67302062988281E+0002
-8,78384033203125E+0002	-6,27033386230469E+0002
-6,49394531250000E+0002	-6,81260192871094E+0002
-3,00711242675781E+0002	-6,50817077636719E+0002
-1,87870674133301E+0001	-5,37035888671875E+0002
 1,60576263427734E+0002	-3,98709869384766E+0002
 4,29384948730469E+0002	-3,53996520996094E+0002
 5,75427795410156E+0002	-3,54567352294922E+0002
 7,42266418457031E+0002	-3,25360961914063E+0002
 7,17335144042969E+0002	-3,55233276367188E+0002
 7,69797180175781E+0002	-2,37741821289063E+0002
 8,01936035156250E+0002	-7,44905395507813E+0001
 6,85078125000000E+0002	 6,97337951660156E+0001
 6,20091430664063E+0002	 1,52596191406250E+0002
 5,70701538085938E+0002	 6,49770584106445E+0001
 5,05714782714844E+0002	-2,68280086517334E+0001
 4,53843566894531E+0002	-1,72764770507813E+0002
 4,78893005371094E+0002	-2,57434722900391E+0002
 3,35804077148438E+0002	-4,32102203369141E+0002
