-1,17275305175781E+0003	-3,59352416992188E+0002
-1,05954553222656E+0003	-1,90111801147461E+0002
-9,36168457031250E+0002	-9,28930816650391E+0001
-8,15697021484375E+0002	-5,60170173645020E+0001
-6,49406127929688E+0002	-8,87837295532227E+0001
-5,52291381835938E+0002	-2,75326873779297E+0002
-4,34278472900391E+0002	-3,98066864013672E+0002
-2,76369171142578E+0002	-5,22104553222656E+0002
-1,88083038330078E+0002	-6,22783813476563E+0002
 7,65519180297852E+0001	-7,20002502441406E+0002
 3,47780395507813E+0002	-8,48690246582031E+0002
 7,10088867187500E+0002	-8,51069335937500E+0002
 9,74835571289063E+0002	-9,48288085937500E+0002
 1,22751281738281E+0003	-9,48288085937500E+0002
 1,41347253417969E+0003	-9,25578491210938E+0002
 1,48678356933594E+0003	-1,03534155273438E+0003
 1,43314135742188E+0003	-1,03534155273438E+0003
 1,37826977539063E+0003	-8,79077880859375E+0002
 1,13218615722656E+0003	-7,25301391601563E+0002
 1,00813848876953E+0003	-5,65577209472656E+0002
 9,09794372558594E+0002	-2,86032836914063E+0002
 9,06218261718750E+0002	-1,88922256469727E+0002
 8,13797180175781E+0002	-1,22199287414551E+0002
 7,54790710449219E+0002	 8,82430267333984E+0001
 8,26313720703125E+0002	 3,98823852539063E+0002
 9,40191650390625E+0002	 6,52738830566406E+0002
 1,14112646484375E+0003	 7,90402282714844E+0002
 1,23522387695313E+0003	 8,86323303222656E+0002
 1,26506237792969E+0003	 8,32144714355469E+0002
 1,20125048828125E+0003	 8,91730346679688E+0002
 1,18996325683594E+0003	 9,51316040039063E+0002
 1,04568798828125E+0003	 9,19198181152344E+0002
 8,01951171875000E+0002	 7,07566284179688E+0002
 5,67042968750000E+0002	 5,41894348144531E+0002
 1,81489517211914E+0002	 4,29752166748047E+0002
-1,89312332153320E+0002	 3,83900421142578E+0002
-4,61658355712891E+0002	 3,46916198730469E+0002
-9,02195068359375E+0002	 1,86651290893555E+0002
-1,20672644042969E+0003	 1,01328079223633E+0002
-1,54768981933594E+0003	 2,62782535552979E+0001
